ISTASYON_NO,SOKET_GUCU,SOKET_NO,SOKET_TIPI,SOKET_TURU
,22,SKT/15047,AC,AC_TYPE2
,22,SKT/15048,AC,AC_TYPE2
,22,SKT/15049,AC,AC_TYPE2
,22,SKT/15050,AC,AC_TYPE2
,22,SKT/1815,AC,AC_TYPE2
,22,SKT/1816,AC,AC_TYPE2
,60,SKT/27240,DC,DC_CCS
,60,SKT/27241,DC,DC_CCS
,60,SKT/27242,DC,DC_CCS
,60,SKT/27243,DC,DC_CCS
,22,SKT/27383,AC,AC_TYPE2
,22,SKT/27384,AC,AC_TYPE2
,22,SKT/22949,AC,AC_TYPE2
,22,SKT/22950,AC,AC_TYPE2
,22,SKT/22951,AC,AC_TYPE2
,150,SKT/35114,DC,DC_CCS
,150,SKT/35115,DC,DC_CCS
,60,SKT/33793,DC,DC_CCS
,60,SKT/33794,DC,DC_CCS
,22,SKT/35116,AC,AC_TYPE2
,22,SKT/35117,AC,AC_TYPE2
,22,SKT/35118,AC,AC_TYPE2
,22,SKT/35119,AC,AC_TYPE2
,60,SKT/34370,DC,DC_CCS
,60,SKT/34371,DC,DC_CCS
,22,SKT/35123,AC,AC_TYPE2
,22,SKT/35128,AC,AC_TYPE2
,30,SKT/35129,DC,DC_CCS
,190,SKT/35136,DC,DC_CCS
,190,SKT/35137,DC,DC_CCS
,200,SKT/35138,DC,DC_CCS
,200,SKT/35139,DC,DC_CCS
,22,SKT/13493,AC,AC_TYPE2
,22,SKT/13494,AC,AC_TYPE2
,22,SKT/1245,AC,AC_TYPE2
,22,SKT/1246,AC,AC_TYPE2
,100,SKT/15961,DC,DC_CCS
,100,SKT/15962,DC,DC_CCS
,120,SKT/35142,DC,DC_CCS
,120,SKT/35143,DC,DC_CCS
,22,SKT/35141,AC,AC_TYPE2
,22,SKT/35144,AC,AC_TYPE2
,180,SKT/35148,DC,DC_CCS
,180,SKT/35149,DC,DC_CCS
,11,SKT/35145,AC,AC_TYPE2
,60,SKT/35146,DC,DC_CCS
,60,SKT/35147,DC,DC_CCS
,22,SKT/35152,AC,AC_TYPE2
,22,SKT/35153,AC,AC_TYPE2
,22,SKT/35154,AC,AC_TYPE2
,22,SKT/35155,AC,AC_TYPE2
,22,SKT/35156,AC,AC_TYPE2
,11,SKT/19191,AC,AC_TYPE2
,30,SKT/35159,DC,DC_CCS
,22,SKT/35160,AC,AC_TYPE2
,22,SKT/35161,AC,AC_TYPE2
,22,SKT/35162,AC,AC_TYPE2
,22,SKT/35163,AC,AC_TYPE2
,22,SKT/35164,AC,AC_TYPE2
,22,SKT/35165,AC,AC_TYPE2
,22,SKT/35166,AC,AC_TYPE2
,120,SKT/10531,DC,DC_CCS
,120,SKT/10532,DC,DC_CCS
,7.5,SKT/40746,AC,AC_TYPE2
,7.5,SKT/40747,AC,AC_TYPE2
,7.5,SKT/40748,AC,AC_TYPE2
,22,SKT/40749,AC,AC_TYPE2
,180,SKT/40751,DC,DC_CCS
,180,SKT/40752,DC,DC_CCS
,180,SKT/40753,DC,DC_CCS
,180,SKT/40755,DC,DC_CCS
,180,SKT/40758,DC,DC_CCS
,180,SKT/40759,DC,DC_CCS
,180,SKT/40760,DC,DC_CCS
,180,SKT/40761,DC,DC_CCS
,22,SKT/40754,AC,AC_TYPE2
,22,SKT/40756,AC,AC_TYPE2
,22,SKT/40757,AC,AC_TYPE2
,19,SKT/40765,AC,AC_TYPE2
,30,SKT/40766,DC,DC_CCS
,10,SKT/18922,AC,AC_TYPE2
,10,SKT/18923,AC,AC_TYPE2
,10,SKT/18924,AC,AC_TYPE2
,10,SKT/18925,AC,AC_TYPE2
,80,SKT/40767,DC,DC_CCS
,80,SKT/40768,DC,DC_CCS
,80,SKT/40769,DC,DC_CCS
,80,SKT/40770,DC,DC_CCS
,22,SKT/40771,AC,AC_TYPE2
,22,SKT/40772,AC,AC_TYPE2
,22,SKT/40773,AC,AC_TYPE2
,22,SKT/40774,AC,AC_TYPE2
,22,SKT/40775,AC,AC_TYPE2
,22,SKT/40776,AC,AC_TYPE2
,22,SKT/40777,AC,AC_TYPE2
,22,SKT/40778,AC,AC_TYPE2
,22,SKT/40779,AC,AC_TYPE2
,22,SKT/40780,AC,AC_TYPE2
,30,SKT/40783,AC,AC_TYPE2
,22,SKT/40784,AC,AC_TYPE2
,22,SKT/40785,AC,AC_TYPE2
,22,SKT/40786,AC,AC_TYPE2
,22,SKT/40787,AC,AC_TYPE2
,180,SKT/21570,DC,DC_CCS
,180,SKT/21571,DC,DC_CCS
,180,SKT/21572,DC,DC_CCS
,180,SKT/21573,DC,DC_CCS
,180,SKT/21574,DC,DC_CCS
,180,SKT/21575,DC,DC_CCS
,120,SKT/40790,DC,DC_CCS
,120,SKT/40791,DC,DC_CCS
,120,SKT/40792,DC,DC_CCS
,120,SKT/40793,DC,DC_CCS
,120,SKT/40794,DC,DC_CCS
,120,SKT/40795,DC,DC_CCS
,360,SKT/40796,DC,DC_CCS
,360,SKT/40797,DC,DC_CCS
,10,SKT/16050,AC,AC_TYPE2
,10,SKT/30789,AC,AC_TYPE2
,10,SKT/30790,AC,AC_TYPE2
,21,SKT/15093,AC,AC_TYPE2
,21,SKT/15094,AC,AC_TYPE2
,21,SKT/36624,AC,AC_TYPE2
,21,SKT/36625,AC,AC_TYPE2
,21,SKT/36626,AC,AC_TYPE2
,21,SKT/28131,AC,AC_TYPE2
,21,SKT/28132,AC,AC_TYPE2
,21,SKT/24000,AC,AC_TYPE2
,21,SKT/27066,AC,AC_TYPE2
,21,SKT/27067,AC,AC_TYPE2
,10,SKT/38420,AC,AC_TYPE2
,10,SKT/38421,AC,AC_TYPE2
,10,SKT/40798,AC,AC_TYPE2
,10,SKT/40799,AC,AC_TYPE2
,10,SKT/31515,AC,AC_TYPE2
,10,SKT/31516,AC,AC_TYPE2
,10,SKT/31517,AC,AC_TYPE2
,10,SKT/31518,AC,AC_TYPE2
,21,SKT/5560,AC,AC_TYPE2
,21,SKT/36623,AC,AC_TYPE2
,80,SKT/40800,DC,DC_CCS
,80,SKT/40801,DC,DC_CCS
,11,SKT/40802,AC,AC_TYPE2
,11,SKT/40803,AC,AC_TYPE2
,10,SKT/32463,AC,AC_TYPE2
,10,SKT/32464,AC,AC_TYPE2
,22,SKT/40804,AC,AC_TYPE2
,22,SKT/12337,AC,AC_TYPE2
,22,SKT/12338,AC,AC_TYPE2
,22,SKT/12339,AC,AC_TYPE2
,22,SKT/12340,AC,AC_TYPE2
,10,SKT/36532,AC,AC_TYPE2
,10,SKT/30751,AC,AC_TYPE2
,10,SKT/30753,AC,AC_TYPE2
,10,SKT/37113,AC,AC_TYPE2
,10,SKT/37114,AC,AC_TYPE2
,10,SKT/21390,AC,AC_TYPE2
,21,SKT/23979,AC,AC_TYPE2
,21,SKT/23980,AC,AC_TYPE2
,10,SKT/27069,AC,AC_TYPE2
,10,SKT/27070,AC,AC_TYPE2
,11,SKT/40805,AC,AC_TYPE2
,11,SKT/40806,AC,AC_TYPE2
,22,SKT/25040,AC,AC_TYPE2
,11,SKT/25041,AC,AC_TYPE2
,11,SKT/25042,AC,AC_TYPE2
,21,SKT/25379,AC,AC_TYPE2
,120,SKT/29916,DC,DC_CCS
,120,SKT/29917,DC,DC_CCS
,120,SKT/29918,DC,DC_CCS
,120,SKT/29919,DC,DC_CCS
,3,SKT/40808,AC,AC_TYPE2
,180,SKT/40809,DC,DC_CCS
,180,SKT/40810,DC,DC_CCS
,80,SKT/40811,DC,DC_CCS
,80,SKT/40812,DC,DC_CCS
,22,SKT/40813,AC,AC_TYPE2
,22,SKT/40814,AC,AC_TYPE2
,22,SKT/40815,AC,AC_TYPE2
,22,SKT/40816,AC,AC_TYPE2
,21,SKT/6495,AC,AC_TYPE2
,21,SKT/36889,AC,AC_TYPE2
,10,SKT/30724,AC,AC_TYPE2
,10,SKT/30725,AC,AC_TYPE2
,21,SKT/16029,AC,AC_TYPE2
,21,SKT/16030,AC,AC_TYPE2
,21,SKT/31083,AC,AC_TYPE2
,10,SKT/31084,AC,AC_TYPE2
,21,SKT/35224,AC,AC_TYPE2
,21,SKT/35225,AC,AC_TYPE2
,10,SKT/38547,AC,AC_TYPE2
,10,SKT/38548,AC,AC_TYPE2
,21,SKT/17002,AC,AC_TYPE2
,21,SKT/17003,AC,AC_TYPE2
,21,SKT/28480,AC,AC_TYPE2
,21,SKT/28481,AC,AC_TYPE2
,21,SKT/18713,AC,AC_TYPE2
,21,SKT/18714,AC,AC_TYPE2
,22,SKT/30760,AC,AC_TYPE2
,11,SKT/30788,AC,AC_TYPE2
,22,SKT/30785,AC,AC_TYPE2
,22,SKT/30786,AC,AC_TYPE2
,22,SKT/30787,AC,AC_TYPE2
,60,SKT/40817,DC,DC_CCS
,60,SKT/40818,DC,DC_CCS
,180,SKT/40821,DC,DC_CCS
,180,SKT/40822,DC,DC_CCS
,22,SKT/40823,AC,AC_TYPE2
,22,SKT/40824,AC,AC_TYPE2
,22,SKT/40825,AC,AC_TYPE2
,22,SKT/40826,AC,AC_TYPE2
,22,SKT/40827,AC,AC_TYPE2
,22,SKT/40828,AC,AC_TYPE2
,60,SKT/40829,DC,DC_CCS
,60,SKT/40830,DC,DC_CCS
,22,SKT/10926,AC,AC_TYPE2
,120,SKT/40831,DC,DC_CCS
,120,SKT/40832,DC,DC_CCS
,120,SKT/40762,DC,DC_CCS
,22,SKT/40763,AC,AC_TYPE2
,22,SKT/40764,AC,AC_TYPE2
,120,SKT/40834,DC,DC_CCS
,180,SKT/40835,DC,DC_CCS
,180,SKT/40836,DC,DC_CCS
,180,SKT/40837,DC,DC_CCS
,180,SKT/40838,DC,DC_CCS
,180,SKT/40839,DC,DC_CCS
,180,SKT/40840,DC,DC_CCS
,11,SKT/39450,AC,AC_TYPE2
,11,SKT/40841,AC,AC_TYPE2
,22,SKT/8979,AC,AC_TYPE2
,22,SKT/10932,AC,AC_TYPE2
,22,SKT/10933,AC,AC_TYPE2
,120,SKT/34846,DC,DC_CCS
,120,SKT/34847,DC,DC_CCS
,11,SKT/34848,AC,AC_TYPE2
,11,SKT/34849,AC,AC_TYPE2
,11,SKT/34850,AC,AC_TYPE2
,22,SKT/40852,AC,AC_TYPE2
,22,SKT/40853,AC,AC_TYPE2
,22,SKT/40854,AC,AC_TYPE2
,22,SKT/40855,AC,AC_TYPE2
,22,SKT/40856,AC,AC_TYPE2
,120,SKT/40857,DC,DC_CCS
,120,SKT/40858,DC,DC_CCS
,90,SKT/32853,DC,DC_CCS
,90,SKT/32854,DC,DC_CCS
,40,SKT/40859,DC,DC_CCS
,40,SKT/40860,DC,DC_CCS
,22,SKT/40865,AC,AC_TYPE2
,22,SKT/40866,AC,AC_TYPE2
,22,SKT/40861,AC,AC_TYPE2
,22,SKT/40862,AC,AC_TYPE2
,22,SKT/40863,AC,AC_TYPE2
,22,SKT/40864,AC,AC_TYPE2
,120,SKT/4439,DC,DC_CCS
,120,SKT/4440,DC,DC_CCS
,22,SKT/4441,AC,AC_TYPE2
,180,SKT/40867,DC,DC_CCS
,180,SKT/40868,DC,DC_CCS
,22,SKT/40869,AC,AC_TYPE2
,22,SKT/40884,AC,AC_TYPE2
,22,SKT/40886,AC,AC_TYPE2
,22,SKT/40887,AC,AC_TYPE2
,22,SKT/40889,AC,AC_TYPE2
,30,SKT/40890,DC,DC_CCS
,22,SKT/40891,AC,AC_TYPE2
,22,SKT/40892,AC,AC_TYPE2
,22,SKT/40899,AC,AC_TYPE2
,22,SKT/40893,AC,AC_TYPE2
,22,SKT/40894,AC,AC_TYPE2
,22,SKT/40895,AC,AC_TYPE2
,22,SKT/40905,AC,AC_TYPE2
,22,SKT/40906,AC,AC_TYPE2
,22,SKT/40907,AC,AC_TYPE2
,22,SKT/40908,AC,AC_TYPE2
,22,SKT/40909,AC,AC_TYPE2
,22,SKT/40910,AC,AC_TYPE2
,22,SKT/40911,AC,AC_TYPE2
,120,SKT/28330,DC,DC_CCS
,120,SKT/28331,DC,DC_CCS
,22,SKT/28332,AC,AC_TYPE2
,22,SKT/28333,AC,AC_TYPE2
,22,SKT/17619,AC,AC_TYPE2
,100,SKT/25124,DC,DC_CCS
,22,SKT/25125,AC,AC_TYPE2
,22,SKT/3306,AC,AC_TYPE2
,22,SKT/3307,AC,AC_TYPE2
,22,SKT/3167,AC,AC_TYPE2
,22,SKT/3639,AC,AC_TYPE2
,60,SKT/5911,DC,DC_CCS
,60,SKT/5912,DC,DC_CCS
,180,SKT/15701,DC,DC_CCS
,180,SKT/15702,DC,DC_CCS
,22,SKT/15345,AC,AC_TYPE2
,22,SKT/15344,AC,AC_TYPE2
,120,SKT/12398,DC,DC_CCS
,120,SKT/12399,DC,DC_CCS
,22,SKT/11245,AC,AC_TYPE2
,22,SKT/11244,AC,AC_TYPE2
,22,SKT/11243,AC,AC_TYPE2
,120,SKT/9626,DC,DC_CCS
,120,SKT/9627,DC,DC_CCS
,120,SKT/9621,DC,DC_CCS
,120,SKT/9622,DC,DC_CCS
,22,SKT/9623,AC,AC_TYPE2
,22,SKT/9624,AC,AC_TYPE2
,22,SKT/9620,AC,AC_TYPE2
,22,SKT/8643,AC,AC_TYPE2
,120,SKT/8621,DC,DC_CCS
,120,SKT/8622,DC,DC_CCS
,22,SKT/8623,AC,AC_TYPE2
,22,SKT/8624,AC,AC_TYPE2
,22,SKT/8614,AC,AC_TYPE2
,22,SKT/8615,AC,AC_TYPE2
,120,SKT/8609,DC,DC_CCS
,120,SKT/8610,DC,DC_CCS
,22,SKT/8612,AC,AC_TYPE2
,120,SKT/6215,DC,DC_CCS
,120,SKT/6216,DC,DC_CCS
,120,SKT/6217,DC,DC_CCS
,120,SKT/6218,DC,DC_CCS
,120,SKT/5923,DC,DC_CCS
,120,SKT/5925,DC,DC_CCS
,120,SKT/5927,DC,DC_CCS
,120,SKT/5928,DC,DC_CCS
,22,SKT/5916,AC,AC_TYPE2
,22,SKT/5898,AC,AC_TYPE2
,120,SKT/5899,DC,DC_CCS
,120,SKT/5900,DC,DC_CCS
,120,SKT/5893,DC,DC_CCS
,120,SKT/5894,DC,DC_CCS
,22,SKT/5895,AC,AC_TYPE2
,22,SKT/4603,AC,AC_TYPE2
,22,SKT/4604,AC,AC_TYPE2
,120,SKT/5423,DC,DC_CCS
,120,SKT/5424,DC,DC_CCS
,22,SKT/27868,AC,AC_TYPE2
,120,SKT/35765,DC,DC_CCS
,120,SKT/35766,DC,DC_CCS
,22,SKT/32558,AC,AC_TYPE2
,22,SKT/32559,AC,AC_TYPE2
,22,SKT/23151,AC,AC_TYPE2
,120,SKT/23152,DC,DC_CCS
,120,SKT/23153,DC,DC_CCS
,22,SKT/29908,AC,AC_TYPE2
,120,SKT/33475,DC,DC_CCS
,120,SKT/33476,DC,DC_CCS
,22,SKT/18977,AC,AC_TYPE2
,22,SKT/15340,AC,AC_TYPE2
,22,SKT/15341,AC,AC_TYPE2
,120,SKT/11237,DC,DC_CCS
,120,SKT/11242,DC,DC_CCS
,22,SKT/3318,AC,AC_TYPE2
,22,SKT/33048,AC,AC_TYPE2
,22,SKT/32494,AC,AC_TYPE2
,22,SKT/32256,AC,AC_TYPE2
,22,SKT/18678,AC,AC_TYPE2
,22,SKT/29904,AC,AC_TYPE2
,180,SKT/5905,DC,DC_CCS
,180,SKT/5906,DC,DC_CCS
,22,SKT/5907,AC,AC_TYPE2
,22,SKT/15860,AC,AC_TYPE2
,22,SKT/15864,AC,AC_TYPE2
,22,SKT/31861,AC,AC_TYPE2
,22,SKT/27869,AC,AC_TYPE2
,120,SKT/20726,DC,DC_CCS
,120,SKT/20727,DC,DC_CCS
,22,SKT/20728,AC,AC_TYPE2
,22,SKT/29905,AC,AC_TYPE2
,22,SKT/5904,AC,AC_TYPE2
,180,SKT/31114,DC,DC_CCS
,180,SKT/31115,DC,DC_CCS
,22,SKT/31116,AC,AC_TYPE2
,22,SKT/31117,AC,AC_TYPE2
,22,SKT/19766,AC,AC_TYPE2
,22,SKT/3324,AC,AC_TYPE2
,22,SKT/30493,AC,AC_TYPE2
,22,SKT/9630,AC,AC_TYPE2
,22,SKT/24278,AC,AC_TYPE2
,22,SKT/29909,AC,AC_TYPE2
,120,SKT/22592,DC,DC_CCS
,120,SKT/22593,DC,DC_CCS
,22,SKT/22594,AC,AC_TYPE2
,22,SKT/29907,AC,AC_TYPE2
,120,SKT/22589,DC,DC_CCS
,120,SKT/22590,DC,DC_CCS
,22,SKT/22591,AC,AC_TYPE2
,22,SKT/29906,AC,AC_TYPE2
,22,SKT/14211,AC,AC_TYPE2
,22,SKT/29903,AC,AC_TYPE2
,22,SKT/15862,AC,AC_TYPE2
,22,SKT/15863,AC,AC_TYPE2
,240,SKT/29039,DC,DC_CCS
,240,SKT/29040,DC,DC_CCS
,180,SKT/24219,DC,DC_CCS
,180,SKT/24220,DC,DC_CCS
,22,SKT/27865,AC,AC_TYPE2
,60,SKT/27866,DC,DC_CCS
,60,SKT/27867,DC,DC_CCS
,22,SKT/3320,AC,AC_TYPE2
,22,SKT/3657,AC,AC_TYPE2
,180,SKT/3658,DC,DC_CCS
,180,SKT/3659,DC,DC_CCS
,22,SKT/3304,AC,AC_TYPE2
,22,SKT/3537,AC,AC_TYPE2
,22,SKT/3330,AC,AC_TYPE2
,180,SKT/3331,DC,DC_CCS
,180,SKT/3834,DC,DC_CCS
,22,SKT/3143,AC,AC_TYPE2
,120,SKT/3144,DC,DC_CCS
,120,SKT/3836,DC,DC_CCS
,22,SKT/3454,AC,AC_TYPE2
,22,SKT/28432,AC,AC_TYPE2
,22,SKT/28433,AC,AC_TYPE2
,22,SKT/28434,AC,AC_TYPE2
,22,SKT/28435,AC,AC_TYPE2
,11,SKT/28436,AC,AC_TYPE2
,11,SKT/28437,AC,AC_TYPE2
,11,SKT/28438,AC,AC_TYPE2
,180,SKT/41264,DC,DC_CCS
,180,SKT/41265,DC,DC_CCS
,22,SKT/41284,AC,AC_TYPE2
,20,SKT/41285,AC,AC_TYPE2
,20,SKT/41286,AC,AC_TYPE2
,10,SKT/41287,AC,AC_TYPE2
,10,SKT/41288,AC,AC_TYPE2
,20,SKT/41289,AC,AC_TYPE2
,20,SKT/41290,AC,AC_TYPE2
,21,SKT/33082,AC,AC_TYPE2
,21,SKT/33083,AC,AC_TYPE2
,21,SKT/38394,AC,AC_TYPE2
,22,SKT/41315,AC,AC_TYPE2
,22,SKT/41316,AC,AC_TYPE2
,22,SKT/41317,AC,AC_TYPE2
,22,SKT/41318,AC,AC_TYPE2
,240,SKT/41319,DC,DC_CCS
,240,SKT/41320,DC,DC_CCS
,22,SKT/41321,AC,AC_TYPE2
,22,SKT/41322,AC,AC_TYPE2
,120,SKT/41330,DC,DC_CCS
,120,SKT/41331,DC,DC_CCS
,60,SKT/41249,DC,DC_CHADEMO
,60,SKT/41250,DC,DC_CHADEMO
,22,SKT/41251,AC,AC_TYPE2
,22,SKT/41252,AC,AC_TYPE2
,60,SKT/41291,DC,DC_CHADEMO
,60,SKT/41292,DC,DC_CHADEMO
,22,SKT/41293,AC,AC_TYPE2
,22,SKT/41294,AC,AC_TYPE2
,22,SKT/41323,AC,AC_TYPE2
,22,SKT/41324,AC,AC_TYPE2
,11,SKT/41325,AC,AC_TYPE2
,60,SKT/41327,DC,DC_CCS
,22,SKT/41328,AC,AC_TYPE2
,22,SKT/41329,AC,AC_TYPE2
,22,SKT/41332,AC,AC_TYPE2
,22,SKT/41333,AC,AC_TYPE2
,22,SKT/41334,AC,AC_TYPE2
,22,SKT/41335,AC,AC_TYPE2
,22,SKT/41336,AC,AC_TYPE2
,22,SKT/41338,AC,AC_TYPE2
,22,SKT/41339,AC,AC_TYPE2
,22,SKT/41340,AC,AC_TYPE2
,11,SKT/41341,AC,AC_TYPE2
,11,SKT/36417,AC,AC_TYPE2
,11,SKT/36478,AC,AC_TYPE2
,11,SKT/36479,AC,AC_TYPE2
,22,SKT/36848,AC,AC_TYPE2
,22,SKT/36849,AC,AC_TYPE2
,22,SKT/35634,AC,AC_TYPE2
,22,SKT/35635,AC,AC_TYPE2
,22,SKT/35636,AC,AC_TYPE2
,22,SKT/35637,AC,AC_TYPE2
,22,SKT/35638,AC,AC_TYPE2
,22,SKT/35639,AC,AC_TYPE2
,11,SKT/35336,AC,AC_TYPE2
,11,SKT/35337,AC,AC_TYPE2
,22,SKT/41344,AC,AC_TYPE2
,22,SKT/41345,AC,AC_TYPE2
,11,SKT/41348,AC,AC_TYPE2
,11,SKT/41349,AC,AC_TYPE2
,7,SKT/41350,AC,AC_TYPE2
,22,SKT/41352,AC,AC_TYPE2
,4,SKT/41353,AC,AC_TYPE2
,4,SKT/41354,AC,AC_TYPE2
,11,SKT/41357,AC,AC_TYPE2
,22,SKT/41358,AC,AC_TYPE2
,22,SKT/41359,AC,AC_TYPE2
,7.5,SKT/41360,AC,AC_TYPE2
,5,SKT/41361,AC,AC_TYPE2
,5,SKT/41362,AC,AC_TYPE2
,3.5,SKT/41363,AC,AC_TYPE2
,120,SKT/41381,DC,DC_CCS
,120,SKT/41382,DC,DC_CCS
,22,SKT/41383,AC,AC_TYPE2
,22,SKT/41384,AC,AC_TYPE2
,20,SKT/41387,AC,AC_TYPE2
,20,SKT/41388,AC,AC_TYPE2
,22,SKT/41389,AC,AC_TYPE2
,22,SKT/41390,AC,AC_TYPE2
,22,SKT/41391,AC,AC_TYPE2
,60,SKT/41395,DC,DC_CCS
,60,SKT/41396,DC,DC_CCS
,22,SKT/41397,AC,AC_TYPE2
,120,SKT/41400,DC,DC_CCS
,120,SKT/41401,DC,DC_CCS
,22,SKT/41402,AC,AC_TYPE2
,22,SKT/41403,AC,AC_TYPE2
,22,SKT/41404,AC,AC_TYPE2
,180,SKT/41405,DC,DC_CCS
,180,SKT/41406,DC,DC_CCS
,22,SKT/25428,AC,AC_TYPE2
,22,SKT/37941,AC,AC_TYPE2
,22,SKT/37942,AC,AC_TYPE2
,11,SKT/37943,AC,AC_TYPE2
,11,SKT/37944,AC,AC_TYPE2
,11,SKT/37945,AC,AC_TYPE2
,11,SKT/37946,AC,AC_TYPE2
,11,SKT/37947,AC,AC_TYPE2
,11,SKT/37948,AC,AC_TYPE2
,11,SKT/37949,AC,AC_TYPE2
,11,SKT/37950,AC,AC_TYPE2
,11,SKT/37951,AC,AC_TYPE2
,11,SKT/37952,AC,AC_TYPE2
,11,SKT/37953,AC,AC_TYPE2
,11,SKT/37954,AC,AC_TYPE2
,22,SKT/37955,AC,AC_TYPE2
,80,SKT/37956,DC,DC_CCS
,80,SKT/37957,DC,DC_CCS
,22,SKT/17170,AC,AC_TYPE2
,22,SKT/17171,AC,AC_TYPE2
,22,SKT/17172,AC,AC_TYPE2
,22,SKT/17173,AC,AC_TYPE2
,22,SKT/17174,AC,AC_TYPE2
,180,SKT/37959,DC,DC_CCS
,180,SKT/37961,DC,DC_CCS
,180,SKT/37963,DC,DC_CCS
,180,SKT/37965,DC,DC_CCS
,15,SKT/37966,AC,AC_TYPE2
,15,SKT/37967,AC,AC_TYPE2
,180,SKT/37968,DC,DC_CCS
,180,SKT/37969,DC,DC_CCS
,180,SKT/37970,DC,DC_CCS
,180,SKT/37971,DC,DC_CCS
,180,SKT/37981,DC,DC_CCS
,180,SKT/37982,DC,DC_CCS
,22,SKT/37983,AC,AC_TYPE2
,22,SKT/37984,AC,AC_TYPE2
,22,SKT/37985,AC,AC_TYPE2
,120,SKT/37987,DC,DC_CCS
,120,SKT/37988,DC,DC_CCS
,22,SKT/37990,AC,AC_TYPE2
,22,SKT/37991,AC,AC_TYPE2
,22,SKT/37993,AC,AC_TYPE2
,22,SKT/37994,AC,AC_TYPE2
,22,SKT/37995,AC,AC_TYPE2
,60,SKT/37996,DC,DC_CCS
,60,SKT/37997,DC,DC_CCS
,120,SKT/37998,DC,DC_CCS
,120,SKT/37999,DC,DC_CCS
,60,SKT/38000,DC,DC_CCS
,60,SKT/38001,DC,DC_CCS
,7,SKT/37992,AC,AC_TYPE2
,6,SKT/38002,AC,AC_TYPE2
,6,SKT/38003,AC,AC_TYPE2
,10,SKT/38004,AC,AC_TYPE2
,10,SKT/38005,AC,AC_TYPE2
,10,SKT/38006,AC,AC_TYPE2
,20,SKT/38007,AC,AC_TYPE2
,20,SKT/38008,AC,AC_TYPE2
,20,SKT/38009,AC,AC_TYPE2
,10,SKT/38010,AC,AC_TYPE2
,10,SKT/38011,AC,AC_TYPE2
,20,SKT/38012,AC,AC_TYPE2
,20,SKT/38013,AC,AC_TYPE2
,130,SKT/38014,DC,DC_CCS
,130,SKT/38016,DC,DC_CCS
,120,SKT/38018,DC,DC_CCS
,120,SKT/38019,DC,DC_CCS
,180,SKT/38020,DC,DC_CCS
,180,SKT/38021,DC,DC_CCS
,22,SKT/38023,AC,AC_TYPE2
,22,SKT/38024,AC,AC_TYPE2
,22,SKT/38025,AC,AC_TYPE2
,22,SKT/38026,AC,AC_TYPE2
,360,SKT/38027,DC,DC_CCS
,360,SKT/38028,DC,DC_CCS
,120,SKT/38029,DC,DC_CCS
,120,SKT/38030,DC,DC_CCS
,60,SKT/28206,DC,DC_CCS
,60,SKT/28207,DC,DC_CCS
,120,SKT/38037,DC,DC_CCS
,120,SKT/38038,DC,DC_CCS
,22,SKT/38039,AC,AC_TYPE2
,80,SKT/38042,DC,DC_CCS
,200,SKT/38044,DC,DC_CCS
,200,SKT/38046,DC,DC_CCS
,120,SKT/38040,DC,DC_CCS
,120,SKT/38041,DC,DC_CCS
,120,SKT/38043,DC,DC_CCS
,120,SKT/38045,DC,DC_CCS
,120,SKT/38047,DC,DC_CCS
,120,SKT/38048,DC,DC_CCS
,120,SKT/38049,DC,DC_CCS
,120,SKT/38050,DC,DC_CCS
,120,SKT/38051,DC,DC_CCS
,120,SKT/38052,DC,DC_CCS
,120,SKT/38053,DC,DC_CCS
,120,SKT/38054,DC,DC_CCS
,120,SKT/38057,DC,DC_CCS
,120,SKT/38058,DC,DC_CCS
,120,SKT/38059,DC,DC_CCS
,120,SKT/38060,DC,DC_CCS
,3.7,SKT/22293,AC,AC_TYPE2
,20,SKT/23799,AC,AC_TYPE2
,20,SKT/23800,AC,AC_TYPE2
,10,SKT/23801,AC,AC_TYPE2
,10,SKT/23802,AC,AC_TYPE2
,10,SKT/38067,AC,AC_TYPE2
,10,SKT/38068,AC,AC_TYPE2
,22,SKT/38069,AC,AC_TYPE2
,22,SKT/38070,AC,AC_TYPE2
,21,SKT/38072,AC,AC_TYPE2
,10,SKT/38075,AC,AC_TYPE2
,180,SKT/38071,DC,DC_CCS
,180,SKT/38073,DC,DC_CCS
,22,SKT/38074,AC,AC_TYPE2
,22,SKT/38076,AC,AC_TYPE2
,180,SKT/38077,DC,DC_CCS
,180,SKT/38078,DC,DC_CCS
,22,SKT/20951,AC,AC_TYPE2
,22,SKT/20952,AC,AC_TYPE2
,3.7,SKT/20970,AC,AC_TYPE2
,3.7,SKT/20971,AC,AC_TYPE2
,5,SKT/22783,AC,AC_TYPE2
